Age,Income,MonthlySpending,SessionDuration,PageViewsPerVisit,AccountAge,DeviceType,MembershipTier,PurchaseCategory
40,25.9,282.75,25.4,13.8,20,Mobile,Platinum,0
25,46.9,751.17,25.2,18.2,24,Mobile,Gold,0
24,44.7,507.93,26.5,19.7,33,Desktop,Silver,0
51,60.4,232.47,34.3,12.1,36,Mobile,Silver,3
25,67.1,194.35,35.9,20.9,9,Tablet,Basic,1
32,78.5,288.24,30.9,22.0,23,Desktop,Basic,1
19,40.6,212.89,34.7,21.0,17,Desktop,Gold,1
32,54.3,327.04,13.3,15.7,14,Mobile,Basic,0
45,93.6,441.79,35.1,4.9,47,Mobile,Gold,0
54,67.3,234.12,24.1,14.4,39,Mobile,Gold,2
26,78.9,565.48,25.0,22.4,24,Mobile,Gold,0
35,88.4,632.88,14.2,9.4,20,Mobile,Gold,0
34,87.4,596.54,26.4,20.8,10,Desktop,Silver,0
35,49.8,251.62,18.5,15.0,30,Desktop,Basic,0
25,62.7,404.15,15.6,13.9,18,Mobile,Gold,4
36,88.1,521.82,21.2,21.6,26,Desktop,Basic,0
27,99.0,268.38,32.5,21.1,17,Mobile,Silver,1
41,39.8,255.29,39.6,8.7,1,Desktop,Silver,0
18,36.5,83.34,16.4,10.3,11,Mobile,Silver,4
34,81.8,302.97,28.9,13.0,28,Mobile,Silver,0
48,116.4,423.49,17.8,22.5,47,Mobile,Silver,0
44,28.2,312.15,43.4,11.3,14,Mobile,Gold,2
44,37.1,215.24,34.6,12.5,18,Mobile,Silver,2
27,98.3,567.43,24.8,15.7,24,Mobile,Gold,0
44,82.1,410.54,21.1,19.2,22,Mobile,Basic,0
43,42.8,396.69,33.6,14.2,27,Desktop,Gold,0
31,72.4,585.71,32.5,14.6,23,Desktop,Gold,0
46,88.9,288.2,22.8,13.9,41,Desktop,Silver,0
25,46.2,328.15,45.7,18.7,1,Mobile,Basic,1
20,57.7,451.85,5.4,13.1,10,Mobile,Silver,0
24,84.4,629.48,22.1,12.0,19,Mobile,Silver,0
18,31.1,443.2,23.1,3.0,12,Mobile,Basic,1
18,48.7,196.13,18.3,11.8,12,Tablet,Silver,4
18,53.7,381.89,48.1,18.6,17,Desktop,Silver,1
30,88.9,326.58,27.6,19.9,9,Desktop,Silver,0
41,95.7,577.27,22.3,26.0,26,Mobile,Silver,0
24,57.5,163.91,24.6,14.2,7,Mobile,Basic,4
37,59.4,461.17,22.8,14.2,49,Mobile,Basic,0
31,36.3,602.37,33.1,5.1,16,Desktop,Gold,0
32,55.3,186.14,6.0,32.3,8,Mobile,Gold,1
43,57.1,295.34,5.0,15.0,25,Mobile,Gold,1
18,57.3,50.0,18.5,30.6,32,Desktop,Gold,1
18,60.2,405.72,19.2,13.2,40,Mobile,Basic,0
42,46.6,323.97,19.1,15.3,20,Mobile,Basic,0
25,40.0,114.33,21.7,10.6,20,Mobile,Basic,4
33,72.4,563.16,21.6,18.7,28,Mobile,Silver,0
41,38.3,277.87,29.5,18.8,14,Mobile,Silver,1
63,54.2,333.35,26.8,16.4,59,Mobile,Gold,2
19,29.0,102.6,22.0,7.5,29,Mobile,Gold,1
46,53.6,327.0,9.5,18.9,14,Desktop,Basic,0
35,95.1,655.63,24.8,16.9,13,Mobile,Gold,0
33,47.7,399.92,32.0,24.6,22,Desktop,Silver,1
45,35.6,70.54,21.0,12.7,51,Tablet,Basic,3
18,50.4,144.48,22.1,13.0,37,Mobile,Basic,3
38,94.8,471.51,12.4,9.8,32,Desktop,Basic,0
46,51.0,387.86,20.8,16.8,33,Mobile,Silver,0
53,22.2,116.78,11.5,8.1,1,Mobile,Basic,3
63,57.2,245.07,31.0,7.8,13,Desktop,Silver,2
31,66.0,137.8,10.1,7.2,50,Desktop,Gold,3
21,120.6,364.3,37.6,13.5,34,Desktop,Gold,0
25,39.6,271.88,17.0,21.4,10,Mobile,Gold,1
22,95.8,373.84,28.3,16.4,43,Mobile,Basic,2
23,46.9,168.7,15.4,23.5,22,Desktop,Silver,1
43,92.3,138.31,22.5,19.8,10,Tablet,Gold,0
39,82.4,539.84,26.4,7.7,30,Mobile,Gold,0
49,64.6,141.97,21.8,16.6,12,Mobile,Silver,1
46,95.9,542.9,25.4,19.7,21,Desktop,Silver,0
36,42.7,238.23,22.6,32.1,18,Tablet,Silver,1
18,61.2,151.37,29.0,10.7,23,Mobile,Basic,4
32,34.4,540.13,27.5,10.0,24,Mobile,Gold,0
28,57.6,353.08,27.5,15.6,37,Mobile,Gold,2
36,68.9,669.31,26.4,11.7,34,Desktop,Basic,0
39,40.2,245.15,26.7,27.4,20,Mobile,Gold,1
31,63.6,171.11,18.7,6.5,9,Mobile,Basic,4
48,58.2,568.02,26.5,15.2,42,Mobile,Silver,0
24,35.8,270.79,25.1,11.4,35,Mobile,Silver,0
32,73.0,387.23,18.2,19.9,17,Desktop,Basic,0
38,57.1,563.25,29.3,15.9,19,Mobile,Basic,0
29,64.1,465.97,35.9,10.5,46,Mobile,Silver,2
69,45.3,154.58,5.0,6.2,29,Desktop,Basic,3
41,94.3,445.65,17.0,12.4,27,Desktop,Silver,0
42,,176.15,38.7,13.9,57,Mobile,Platinum,0
39,34.6,603.92,45.5,4.6,21,Tablet,Silver,0
72,73.4,628.43,29.5,13.8,35,Desktop,Gold,2
43,50.4,407.32,19.9,15.4,20,Mobile,Gold,0
18,30.6,379.42,20.3,22.4,15,Mobile,Gold,1
65,89.2,248.48,25.5,38.8,7,Desktop,Basic,1
32,23.7,329.66,20.3,28.6,3,Tablet,Platinum,1
36,30.7,126.84,18.3,11.5,42,Desktop,Silver,0
40,78.3,255.69,20.9,4.7,35,Mobile,Platinum,2
38,90.5,482.24,41.2,15.9,36,Mobile,Silver,0
42,73.2,574.81,27.8,11.0,37,Desktop,Basic,0
59,44.2,177.8,22.8,12.6,16,Mobile,Silver,3
67,20.7,303.88,19.6,14.7,59,Desktop,Silver,2
21,49.0,316.03,26.0,9.9,15,Mobile,Gold,0
24,67.0,404.33,,10.5,15,Desktop,Platinum,0
41,91.0,664.31,28.8,15.7,31,Mobile,Basic,0
18,92.9,481.72,31.2,3.0,23,Desktop,Silver,0
41,79.7,385.21,28.2,10.4,23,Desktop,Silver,0
50,96.3,226.45,31.9,15.9,39,Mobile,Platinum,0
35,22.5,203.26,33.7,26.8,12,Mobile,Silver,1
64,89.5,434.77,31.7,18.2,18,Desktop,Silver,2
44,33.5,226.86,46.9,22.5,26,Desktop,Basic,1
18,20.0,352.68,44.3,18.5,13,Mobile,Gold,1
34,108.9,396.96,19.8,19.1,15,Mobile,Silver,0
29,48.8,277.44,23.1,14.2,18,Tablet,Basic,4
31,20.0,501.05,34.1,11.5,46,Desktop,Platinum,2
35,49.5,240.26,33.1,5.7,18,Mobile,Silver,2
36,20.0,428.75,21.8,7.6,11,Mobile,Silver,2
69,20.0,97.47,20.7,7.7,31,Desktop,Basic,3
19,20.0,150.15,33.9,19.3,26,Mobile,Gold,1
30,67.3,732.65,30.5,24.5,34,Mobile,Silver,0
34,53.9,270.64,27.9,7.7,31,Desktop,Basic,1
44,33.9,412.63,20.3,14.2,43,Desktop,Gold,2
40,51.2,256.07,27.8,11.2,18,Tablet,Platinum,2
18,53.0,236.58,18.6,25.0,36,Mobile,Gold,1
34,105.8,273.95,31.3,7.8,44,Desktop,Silver,0
52,72.9,342.09,26.6,14.1,19,Mobile,Silver,0
23,58.3,169.55,25.2,11.0,16,Tablet,Basic,3
34,69.3,221.38,31.2,19.1,35,Desktop,Gold,1
18,58.1,264.5,28.4,10.6,7,Desktop,Silver,1
29,67.0,717.16,22.6,14.4,23,Desktop,Silver,0
28,74.4,516.66,40.5,8.4,34,Mobile,Gold,0
49,74.7,81.75,21.7,11.2,35,Desktop,Gold,3
38,38.6,296.4,25.2,12.6,13,Desktop,Gold,1
29,44.4,444.21,32.6,15.5,51,Mobile,Gold,2
33,84.9,556.44,34.6,23.2,25,Desktop,Silver,1
44,61.4,248.2,14.8,24.4,20,Mobile,Basic,1
28,52.4,549.21,12.2,16.5,34,Mobile,Platinum,0
29,77.9,506.07,22.8,14.0,54,Mobile,Gold,2
45,60.2,255.27,31.5,13.0,20,Mobile,Basic,0
49,108.2,719.25,33.7,17.3,7,Mobile,Basic,0
30,93.8,236.44,45.1,20.3,1,Desktop,Silver,1
39,68.5,50.0,10.3,10.6,35,Desktop,Silver,3
23,79.3,540.11,10.0,14.8,20,Desktop,Basic,0
30,74.2,422.73,37.8,7.5,7,Mobile,Gold,2
64,84.2,458.72,23.6,8.9,31,Mobile,Basic,0
36,79.4,189.11,31.7,10.8,22,Tablet,Gold,0
48,110.6,194.93,25.2,16.4,6,Mobile,Basic,0
43,77.3,479.12,17.7,17.1,34,Mobile,Basic,0
34,45.7,236.39,32.2,20.3,27,Tablet,Gold,1
30,50.6,503.91,21.2,18.9,24,Mobile,Gold,0
34,42.4,157.96,21.4,16.7,30,Desktop,Basic,1
31,30.9,126.57,20.2,8.5,26,Mobile,Gold,3
45,88.4,537.63,15.5,29.4,37,Mobile,Gold,0
57,54.0,324.74,12.9,7.0,37,Desktop,Gold,2
42,73.7,388.99,27.3,19.1,24,Mobile,Gold,0
20,54.8,290.6,29.2,27.7,26,Mobile,Silver,1
18,118.0,406.9,23.5,14.7,29,Mobile,Silver,0
48,86.3,306.18,30.9,17.6,17,Mobile,Platinum,0
33,70.0,85.78,20.8,18.6,24,Desktop,Silver,0
32,50.6,780.9,16.6,19.4,15,Mobile,Gold,0
23,85.4,510.79,34.2,14.8,51,Tablet,Gold,0
18,43.9,331.97,29.2,21.1,10,Tablet,Gold,1
42,51.8,60.98,24.5,4.9,31,Desktop,Silver,3
54,45.3,579.98,40.4,8.6,23,Desktop,Silver,2
18,36.9,265.62,8.3,20.1,30,Mobile,Basic,1
29,107.8,364.53,37.2,12.0,33,Mobile,Platinum,0
27,81.5,383.92,19.5,22.4,31,Mobile,Platinum,0
33,70.0,500.59,30.1,14.8,14,Desktop,Platinum,0
21,32.3,494.68,18.4,17.2,15,Desktop,Basic,0
34,48.2,455.19,39.5,28.1,18,Mobile,Gold,1
50,53.7,140.25,10.0,30.0,23,Desktop,Silver,1
18,67.8,414.59,30.9,11.5,10,Desktop,Silver,0
28,64.0,545.17,19.4,6.5,5,Tablet,Silver,0
42,74.5,140.33,14.1,21.0,48,Mobile,Gold,2
42,65.0,520.86,31.6,14.1,27,Desktop,Gold,2
35,60.1,432.96,16.4,14.8,25,Mobile,Silver,0
22,57.5,151.86,17.0,11.6,36,Desktop,Basic,3
22,65.7,181.98,12.9,10.6,6,Mobile,Silver,4
49,56.3,575.5,25.2,16.4,17,Desktop,Platinum,0
20,55.7,368.86,19.0,21.3,24,Mobile,Basic,0
26,49.8,172.47,21.9,24.6,20,Mobile,Basic,1
39,46.9,145.86,23.1,5.3,26,Desktop,Basic,3
52,40.8,114.16,5.2,12.9,38,Desktop,Silver,3
23,92.8,671.9,13.0,14.1,20,Mobile,Gold,0
53,72.7,,24.5,17.5,1,Mobile,Silver,0
27,70.3,308.87,13.6,20.4,10,Mobile,Silver,1
39,75.0,492.01,15.3,24.6,26,Mobile,Silver,1
24,64.5,480.39,35.9,20.5,5,Desktop,Silver,0
29,49.1,50.0,28.1,4.3,5,Desktop,Silver,3
29,54.2,370.83,32.9,17.8,13,Mobile,Basic,1
44,55.4,219.76,19.9,14.5,43,Mobile,Basic,2
27,64.1,121.55,22.6,11.1,24,Mobile,Basic,3
60,49.0,296.65,17.8,7.1,18,Desktop,Gold,2
30,96.7,427.16,35.8,26.1,36,Tablet,Gold,0
32,22.0,214.54,20.5,15.9,36,Mobile,Gold,1
43,37.2,559.23,32.5,3.8,33,Mobile,Silver,0
48,36.9,208.41,39.9,18.2,16,Tablet,Basic,1
33,77.3,374.47,27.8,16.6,47,Tablet,Basic,0
27,51.7,303.88,39.6,13.5,19,Mobile,Silver,1
46,60.5,476.53,20.8,10.7,36,Desktop,Basic,0
38,58.0,473.35,17.5,17.6,8,Mobile,Basic,0
46,77.8,593.25,29.4,17.7,20,Mobile,Platinum,0
18,70.7,518.02,12.1,10.6,9,Mobile,Basic,0
55,101.8,322.74,32.8,14.0,53,Desktop,Basic,2
41,66.7,675.56,28.3,8.6,13,Mobile,Gold,2
40,42.8,153.33,36.1,16.2,22,Desktop,Gold,1
32,88.7,311.62,5.4,18.5,26,Mobile,Silver,0
18,76.0,697.32,23.9,13.2,24,Desktop,Gold,0
26,75.6,499.87,16.5,18.8,14,Desktop,Silver,0
34,75.0,335.3,20.0,20.6,29,Mobile,Silver,0
26,52.4,88.4,15.0,8.2,27,Desktop,Gold,3
36,70.5,375.1,32.2,18.7,49,Mobile,Gold,0
26,94.1,327.75,31.5,11.2,28,Desktop,Silver,0
23,80.5,420.32,25.8,13.0,19,Mobile,Gold,0
37,55.0,298.8,22.1,13.0,12,Desktop,Basic,0
43,49.0,257.33,16.7,32.4,42,Desktop,Silver,1
31,83.9,313.62,31.0,5.0,9,Tablet,Gold,1
35,79.0,267.77,19.2,17.8,7,Tablet,Platinum,0
36,99.8,507.82,27.7,4.9,14,Mobile,Gold,0
48,62.8,408.33,29.1,15.5,29,Desktop,Basic,0
27,52.3,317.12,20.7,13.9,36,Tablet,Gold,0
36,52.7,452.59,26.0,18.8,11,Desktop,Silver,0
31,45.8,202.24,23.3,10.2,13,Mobile,Silver,4
30,53.9,443.7,27.0,21.2,27,Desktop,Silver,1
53,54.5,226.06,46.3,24.8,19,Mobile,Silver,1
32,80.0,536.52,25.2,8.0,13,Desktop,Silver,0
23,78.8,724.79,36.4,5.8,9,Mobile,Silver,0
18,54.8,350.51,39.5,17.2,15,Mobile,Silver,1
36,53.0,361.06,34.3,17.7,1,Mobile,Gold,1
50,22.8,348.53,28.9,12.6,60,Desktop,Silver,2
40,61.4,570.85,23.7,19.4,48,Mobile,Gold,0
45,80.1,191.67,25.5,24.1,17,Mobile,Basic,1
25,85.8,550.72,22.3,15.3,17,Tablet,Platinum,0
24,42.5,123.7,9.7,8.7,29,Desktop,Silver,3
18,51.2,223.34,35.5,18.0,1,Mobile,Silver,1
33,27.3,133.54,29.1,22.0,25,Mobile,Silver,1
18,73.0,369.9,14.9,19.1,5,Mobile,Gold,0
34,71.8,246.21,46.9,31.5,20,Desktop,Silver,1
40,83.7,371.39,11.5,8.0,53,Desktop,Basic,0
38,70.1,639.5,19.0,17.9,25,Mobile,Platinum,0
25,58.5,332.42,25.0,7.2,9,Mobile,Platinum,0
34,54.2,531.9,31.3,17.7,19,Mobile,Gold,1
42,82.9,406.44,25.9,23.0,27,Mobile,Basic,0
18,77.7,646.81,14.3,15.7,36,Desktop,Gold,0
18,57.6,50.0,13.0,12.5,30,Tablet,Gold,3
42,56.4,671.04,30.5,19.4,11,Mobile,Gold,0
25,66.3,338.32,21.5,32.3,36,Desktop,Gold,1
38,44.0,466.92,25.8,12.1,20,Mobile,Platinum,0
18,53.1,588.27,38.8,10.3,26,Mobile,Gold,0
54,64.3,504.75,16.5,7.6,34,Mobile,Platinum,2
41,56.4,244.58,21.0,13.1,21,Desktop,Gold,0
38,59.0,236.58,21.5,12.8,11,Mobile,Silver,1
34,51.5,240.27,41.6,5.2,14,Mobile,Platinum,1
18,59.3,356.22,16.5,12.7,1,Mobile,Silver,1
29,48.4,182.64,41.3,21.6,6,Mobile,Basic,1
49,89.2,431.03,38.7,22.3,21,Mobile,Basic,0
25,109.7,299.04,31.9,18.5,20,Mobile,Gold,0
44,54.2,474.88,31.2,5.1,49,Mobile,Gold,2
28,31.6,262.92,31.5,18.0,13,Mobile,Basic,1
20,65.7,116.11,28.5,12.0,36,Desktop,Gold,2
24,63.7,611.42,29.1,8.7,29,Mobile,Silver,2
40,39.1,462.98,33.3,6.7,29,Mobile,Silver,2
18,32.2,274.16,25.4,14.2,14,Tablet,Basic,1
42,82.1,600.28,23.2,23.0,28,Desktop,Basic,0
29,58.3,405.9,33.5,10.4,60,Mobile,Silver,2
47,65.9,303.17,25.4,22.4,34,Mobile,Silver,1
18,82.7,302.11,24.2,11.0,13,Mobile,Silver,0
52,58.6,59.6,12.5,11.1,43,Mobile,Silver,3
55,23.4,109.86,23.4,3.8,57,Desktop,Basic,3
48,66.6,183.5,29.3,24.7,7,Desktop,Silver,1
20,81.6,186.78,17.4,12.5,30,Desktop,Basic,0
28,64.4,637.6,15.8,18.8,24,Mobile,Silver,0
30,48.7,330.49,33.4,10.8,27,Desktop,Basic,2
39,57.2,152.24,10.3,9.2,45,Desktop,Basic,3
33,63.7,688.62,25.3,22.6,24,Mobile,Basic,0
40,63.5,365.09,28.3,17.1,31,Mobile,Gold,0
28,62.7,50.0,22.0,9.7,40,Mobile,Silver,3
28,64.5,537.01,6.6,15.8,13,Mobile,Platinum,0
34,61.2,113.77,27.7,20.9,19,Mobile,Silver,1
19,31.5,244.32,17.3,11.8,1,Tablet,Silver,4
18,64.3,214.45,21.6,10.5,29,Desktop,Gold,0
31,61.1,224.23,19.0,25.0,30,Desktop,Basic,1
42,77.6,303.89,34.1,17.9,48,Tablet,Platinum,0
23,92.3,532.37,22.3,21.8,29,Mobile,Basic,0
33,54.7,441.5,36.9,12.9,19,Desktop,Gold,2
18,77.3,421.47,32.6,16.9,30,Desktop,Platinum,0
24,48.0,275.49,17.6,12.7,3,Mobile,Silver,4
26,56.1,356.7,20.0,22.2,33,Mobile,Silver,1
38,51.2,327.15,32.4,24.4,12,Mobile,Basic,0
30,113.7,370.41,21.9,23.1,31,Mobile,Gold,0
30,54.2,570.19,34.8,12.0,20,Mobile,Gold,0
32,44.1,348.93,31.2,10.6,25,Mobile,Basic,0
29,50.6,568.56,31.8,10.2,21,Mobile,Gold,0
21,100.7,290.23,35.1,8.3,32,Mobile,Basic,0
54,32.4,339.48,35.5,40.0,7,Desktop,Basic,1
42,54.8,474.48,25.6,8.4,41,Mobile,Gold,2
28,38.5,352.51,26.4,15.4,5,Mobile,Gold,1
19,38.5,319.63,26.2,11.0,24,Tablet,Basic,2
20,57.5,627.57,33.3,17.9,30,Mobile,Gold,0
35,52.6,284.56,27.9,19.7,22,Desktop,Gold,0
23,35.4,381.81,31.3,24.1,1,Mobile,Basic,1
35,45.8,140.62,29.4,26.6,41,Mobile,Silver,1
27,94.3,300.47,30.0,16.5,26,Mobile,Silver,0
26,52.1,469.23,39.1,12.9,21,Tablet,Basic,2
66,52.2,202.36,34.3,13.8,22,Tablet,Gold,2
33,63.0,300.37,34.6,17.0,23,Mobile,Silver,1
33,73.0,233.19,19.9,15.3,8,Desktop,Silver,0
30,56.6,241.62,26.9,8.7,26,Desktop,Silver,2
33,36.9,364.08,20.4,10.6,18,Desktop,Gold,1
70,24.8,176.97,34.8,9.4,39,Tablet,Basic,2
34,68.1,576.78,17.2,16.1,40,Desktop,Silver,2
46,67.0,393.75,24.8,12.3,34,Mobile,Gold,2
47,34.2,356.16,30.8,12.3,23,Desktop,Silver,1
28,45.1,680.08,26.5,19.3,14,Desktop,Silver,0
32,63.8,345.66,26.6,21.4,34,Tablet,Silver,1
18,75.2,127.8,40.1,22.3,17,Mobile,Basic,1
44,59.4,243.31,26.1,20.8,50,Desktop,Platinum,2
26,80.4,464.4,23.9,10.0,29,Mobile,Gold,0
55,105.4,532.22,15.1,17.0,27,Desktop,Gold,0
37,80.7,140.33,18.0,17.2,40,Tablet,Platinum,3
39,66.9,432.58,26.6,12.5,18,Desktop,Silver,2
42,57.9,91.19,10.6,7.1,43,Tablet,Basic,3
36,55.3,309.39,22.4,9.2,17,Desktop,Gold,2
47,81.1,50.0,33.4,16.5,29,Mobile,Silver,1
18,49.6,371.49,32.6,12.8,40,Desktop,Gold,1
59,25.4,74.43,25.8,7.6,24,Tablet,Basic,3
31,32.0,243.92,39.1,24.4,29,Mobile,Gold,1
36,59.6,217.3,19.7,15.9,15,Desktop,Basic,1
37,81.2,502.71,34.6,15.0,36,Tablet,Basic,0
38,75.3,441.46,35.8,20.6,19,Mobile,Basic,1
57,43.8,559.92,26.6,23.4,20,Mobile,Gold,2
27,96.3,284.17,19.6,17.9,33,Desktop,Silver,0
36,56.6,331.67,8.7,23.6,36,Desktop,Silver,0
29,93.3,375.59,22.1,13.6,16,Desktop,Gold,0
36,95.5,205.94,15.2,17.4,33,Tablet,Platinum,0
38,37.3,290.65,28.3,27.1,39,Desktop,Gold,0
38,54.3,592.77,24.4,18.5,24,Mobile,Platinum,0
43,65.0,56.69,9.5,11.3,48,Desktop,Silver,3
27,28.4,224.94,41.2,19.9,14,Tablet,Silver,1
40,59.1,688.95,25.1,13.0,31,Desktop,Gold,0
33,96.7,465.18,20.1,11.1,11,Desktop,Silver,0
40,32.7,105.36,18.9,15.3,15,Mobile,Gold,1
52,41.4,397.71,31.3,19.2,20,Desktop,Gold,0
36,71.9,441.47,22.5,18.8,17,Mobile,Silver,2
33,35.8,250.59,14.1,24.8,22,Mobile,Gold,1
59,57.3,497.4,28.4,12.5,60,Mobile,Platinum,2
30,99.5,521.95,20.4,8.4,12,Desktop,Gold,0
33,57.6,357.65,30.7,26.6,21,Desktop,Gold,1
36,61.0,308.21,5.0,21.2,22,Mobile,Silver,0
30,38.4,80.26,22.3,10.4,9,Mobile,Basic,3
18,31.6,461.05,44.9,14.9,1,Desktop,Platinum,1
38,89.8,517.76,16.1,16.5,34,Desktop,Basic,0
29,114.9,250.98,34.2,6.6,46,Desktop,Basic,0
19,48.0,584.66,33.2,16.2,33,Mobile,Gold,0
18,54.8,222.28,33.9,23.3,11,Desktop,Gold,1
42,66.8,566.99,29.2,18.2,44,Mobile,Gold,0
19,75.3,315.73,46.7,7.8,27,Mobile,Basic,1
27,93.0,542.03,15.9,15.8,32,Desktop,Platinum,0
34,74.9,251.0,7.5,21.1,20,Desktop,Silver,1
20,59.8,230.05,17.1,11.7,41,Mobile,Gold,2
43,85.5,438.81,23.0,9.5,4,Mobile,Silver,2
72,46.2,494.17,44.4,12.9,28,Desktop,Basic,2
51,82.0,454.25,35.5,18.5,22,Mobile,Gold,0
29,70.9,533.62,15.0,15.4,19,Tablet,Gold,0
21,48.1,50.0,22.4,13.4,15,Tablet,Gold,1
18,78.8,586.41,24.1,17.5,18,Mobile,Platinum,0
19,75.0,552.06,14.4,12.7,21,Desktop,Gold,0
18,31.9,559.57,44.9,13.6,20,Mobile,Gold,0
18,95.7,358.02,33.4,11.2,25,Desktop,Gold,0
37,78.7,542.96,28.7,8.5,9,Tablet,Platinum,0
18,61.5,100.21,25.7,11.2,14,Mobile,Basic,3
29,93.3,826.61,33.9,14.9,39,Mobile,Gold,0
47,68.9,398.81,38.1,18.6,38,Mobile,Gold,1
40,94.4,464.21,28.1,15.4,16,Mobile,Silver,0
50,51.0,50.0,34.0,22.3,1,Mobile,Basic,1
28,99.3,427.67,,20.6,30,Tablet,Gold,0
18,40.8,136.1,13.5,16.1,30,Mobile,Basic,3
54,40.3,139.0,11.9,10.2,19,Mobile,Basic,3
32,59.1,603.84,21.1,14.3,23,Desktop,Gold,0
52,26.3,87.18,28.3,6.5,29,Mobile,Platinum,3
19,36.4,334.46,22.3,15.9,21,Mobile,Basic,4
40,60.8,580.92,16.0,9.8,16,Desktop,Silver,2
49,73.6,361.87,31.9,15.1,36,Desktop,Gold,2
18,75.0,495.78,28.3,14.1,26,Mobile,Silver,0
44,34.6,263.95,22.5,29.5,17,Desktop,Silver,1
57,83.1,393.39,30.6,7.1,25,Desktop,Gold,0
36,75.4,390.68,27.5,18.9,20,Desktop,Silver,0
45,43.5,82.31,22.1,19.0,19,Mobile,Silver,4
42,64.6,492.81,24.8,14.7,21,Mobile,Gold,0
56,45.7,317.46,,8.3,1,Mobile,Silver,2
54,39.6,543.07,27.9,12.2,1,Mobile,Platinum,2
21,51.3,100.1,18.5,10.1,21,Mobile,Gold,3
32,41.7,114.81,13.7,17.8,23,Tablet,Silver,4
47,100.7,380.05,27.4,15.4,32,Desktop,Basic,0
36,85.6,548.36,25.7,15.6,27,Mobile,Silver,0
51,40.4,304.55,30.4,16.3,27,Desktop,Platinum,0
29,87.6,453.13,21.4,18.5,32,Desktop,Gold,0
48,95.0,834.95,23.8,12.7,34,Desktop,Basic,0
25,87.1,229.35,24.2,14.9,19,Mobile,Silver,0
35,76.9,387.56,27.9,8.5,35,Desktop,Silver,2
29,45.2,381.32,31.6,29.9,13,Mobile,Gold,1
49,70.9,578.16,16.4,12.9,23,Mobile,Gold,0
28,48.4,72.3,25.4,10.8,1,Mobile,Basic,1
33,80.1,318.09,39.3,14.8,39,Mobile,Silver,0
18,58.3,552.95,23.2,9.6,2,Desktop,Gold,0
48,54.1,205.3,27.5,6.7,19,Desktop,Silver,2
40,81.9,361.63,34.0,17.2,12,Mobile,Silver,1
40,49.6,347.39,28.6,9.5,54,Mobile,Platinum,2
42,92.9,434.5,29.1,10.5,32,Desktop,Basic,0
42,42.5,347.04,25.4,21.3,37,Mobile,Basic,2
51,75.4,283.78,25.6,9.6,9,Tablet,Basic,1
40,49.6,317.58,9.7,22.7,29,Mobile,Basic,1
18,61.7,414.35,46.8,17.0,26,Mobile,Gold,1
59,49.5,139.72,15.6,9.5,34,Mobile,Basic,3
41,91.9,75.06,49.8,18.4,28,Desktop,Silver,1
23,50.9,274.64,26.4,27.9,17,Mobile,Basic,1
18,45.3,253.8,14.1,10.4,13,Desktop,Silver,4
55,114.6,366.05,34.6,5.6,24,Mobile,Silver,2
30,72.9,374.3,45.8,17.6,48,Mobile,Gold,0
45,55.4,328.96,19.2,10.2,35,Tablet,Gold,2
38,80.1,441.05,31.9,13.7,41,Desktop,Silver,0
40,61.5,396.72,28.7,19.6,3,Mobile,Gold,0
46,21.9,524.53,21.1,28.6,17,Mobile,Basic,1
55,26.7,155.08,19.9,11.7,28,Mobile,Basic,3
50,60.0,153.11,23.0,12.8,48,Desktop,Basic,3
52,48.2,287.06,22.7,6.7,19,Mobile,Basic,0
35,48.8,240.6,32.6,26.3,34,Desktop,Silver,1
44,50.4,260.82,20.4,22.2,18,Mobile,Silver,0
18,35.3,153.04,18.9,16.1,21,Mobile,Basic,4
29,44.9,178.46,7.7,7.4,12,Mobile,Silver,4
18,67.4,339.89,24.6,26.0,25,Mobile,Basic,1
59,70.1,485.81,6.5,12.4,6,Desktop,Gold,2
45,80.7,576.09,19.6,9.9,29,Desktop,Silver,2
31,57.2,342.02,29.3,15.1,17,Mobile,Basic,1
45,51.5,220.14,25.4,11.2,24,Mobile,Gold,0
40,33.9,277.77,23.4,16.7,35,Desktop,Silver,1
34,66.2,321.74,32.5,26.6,20,Mobile,Silver,1
18,51.8,319.71,30.4,24.1,26,Mobile,Silver,1
30,63.1,360.13,31.5,13.7,16,Mobile,Silver,0
27,31.4,106.54,24.6,11.7,46,Mobile,Silver,3
35,74.3,127.34,15.3,14.2,22,Desktop,Gold,0
18,64.3,297.86,36.2,26.4,17,Mobile,Gold,1
21,62.7,243.12,32.6,32.0,22,Desktop,Basic,1
35,39.4,110.0,29.3,26.4,15,Tablet,Basic,1
37,80.7,420.15,34.3,21.0,3,Mobile,Basic,1
26,80.0,736.75,37.1,16.2,33,Tablet,Basic,0
28,104.3,215.71,32.3,17.5,15,Tablet,Basic,0
29,34.6,170.84,14.1,24.6,30,Tablet,Basic,1
18,88.1,278.8,32.9,11.2,31,Desktop,Silver,1
47,101.7,352.76,23.3,11.9,35,Desktop,Gold,0
59,27.0,525.6,36.6,10.5,35,Tablet,Silver,2
28,63.6,286.73,25.7,21.1,45,Mobile,Basic,1
24,44.9,361.58,37.2,20.0,28,Mobile,Gold,1
25,83.3,372.06,28.2,10.1,41,Tablet,Platinum,2
38,70.3,266.18,33.5,18.0,27,Mobile,Silver,0
33,62.6,563.14,30.7,17.2,36,Mobile,Basic,0
